"accession_update","site","sample_id","type","variant_positive","bat_age","bat_sex","bat_species","sampling_date"
"ACTOW002","Toowoomba",61,"beta_2d_iii",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",61,"beta_2d_iv",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",61,"beta_2d_v",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",61,"beta_2d_vi",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_i",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_ii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_iii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_iv",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_v",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",62,"beta_2d_vi",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_i",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_ii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_iii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_iv",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_v",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",67,"beta_2d_vi",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_i",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_ii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_iii",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_iv",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_v",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",68,"beta_2d_vi",FALSE,"adult","female","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_i",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_ii",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_iii",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_iv",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_v",FALSE,"juve","male","bff",2018-07-24
"ACTOW002","Toowoomba",70,"beta_2d_vi",FALSE,"juve","male","bff",2018-07-24
"ACTOW003","Toowoomba",2,"beta_2d_i",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",2,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",2,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",2,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",2,"beta_2d_v",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",2,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_i",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_v",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",3,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_i",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_ii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_iii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_iv",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_v",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",4,"beta_2d_vi",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_i",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_v",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",5,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_i",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_v",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",6,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_i",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_v",TRUE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",7,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_i",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_ii",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_iii",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_iv",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_v",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",8,"beta_2d_vi",FALSE,"juve","male","ghff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_i",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_v",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",9,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_i",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_v",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",10,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_i",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_v",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",11,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_i",FALSE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_ii",TRUE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_iii",FALSE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_iv",FALSE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_v",FALSE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",13,"beta_2d_vi",FALSE,"sub_adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_i",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_v",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",14,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_i",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_ii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_iii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_iv",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_v",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",16,"beta_2d_vi",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_i",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_ii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_iii",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_iv",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_v",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",17,"beta_2d_vi",FALSE,"adult","male","bff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_i",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_ii",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_iii",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_iv",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_v",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",20,"beta_2d_vi",FALSE,"juve","female","ghff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_i",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_v",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",21,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-08
"ACTOW003","Toowoomba",22,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",22,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",22,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",22,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",22,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",22,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_i",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_v",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",23,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_i",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_ii",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_iii",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_iv",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_v",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",24,"beta_2d_vi",FALSE,"sub_adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",26,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_i",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_v",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",28,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_i",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_v",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",30,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",31,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_i",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_v",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",32,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",33,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",34,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_i",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_v",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",35,"beta_2d_vi",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_i",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_ii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_iii",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_iv",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_v",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",36,"beta_2d_vi",FALSE,"juve","female","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_i",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_ii",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_iii",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_iv",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_v",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",39,"beta_2d_vi",FALSE,"sub_adult","male","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_i",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_ii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_iii",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_iv",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_v",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",40,"beta_2d_vi",FALSE,"adult","female","bff",2018-09-09
"ACTOW003","Toowoomba",41,"beta_2d_i",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",41,"beta_2d_ii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",41,"beta_2d_iii",FALSE,"juve","male","bff",2018-09-09
"ACTOW003","Toowoomba",41,"beta_2d_iv",FALSE,"juve","male","bff",2018-09-09
