site,n,type,variant_positive,date_end,session_type
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-06-03T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,TRUE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,TRUE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,TRUE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2018-07-21T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,TRUE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,TRUE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.v,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.vi,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
Redcliffe,1,beta 2d.iv,FALSE,2018-07-27T00:00:00Z,C
